"TIME","CPA02","AIRPOL","ORIGIN","UNIT","T_COLS","GEO","Value","Flag and Footnotes"
"2002","Other services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","72,421","e"
"2002","Other services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","72,953","e"
"2002","Other services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","114,728","e"
"2002","Other services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,021","e"
"2002","Other services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","27,516,120","e"
"2002","Private households with employed persons","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","430","e"
"2002","Private households with employed persons","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","706","e"
"2002","Private households with employed persons","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","633","e"
"2002","Private households with employed persons","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","37","e"
"2002","Private households with employed persons","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","432,490","e"
"2002","All CPA products plus direct emissions by private households","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","12,278,933","e"
"2002","All CPA products plus direct emissions by private households","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,097,397","e"
"2002","All CPA products plus direct emissions by private households","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","26,335,304","e"
"2002","All CPA products plus direct emissions by private households","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,481,160","e"
"2002","All CPA products plus direct emissions by private households","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,002,425,470","e"
"2002","Direct emissions by private households","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","510,168","e"
"2002","Direct emissions by private households","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,553,019","e"
"2002","Direct emissions by private households","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","653,356","e"
"2002","Direct emissions by private households","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","37,126","e"
"2002","Direct emissions by private households","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","933,521,000","e"
"2003","Total","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","11,426,792","e"
"2003","Total","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","13,677,265","e"
"2003","Total","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","25,204,586","e"
"2003","Total","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,420,682","e"
"2003","Total","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,168,451,170","e"
"2003","Products of agriculture, hunting and related services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","136,979","e"
"2003","Products of agriculture, hunting and related services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","476,158","e"
"2003","Products of agriculture, hunting and related services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,877,165","e"
"2003","Products of agriculture, hunting and related services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","339,422","e"
"2003","Products of agriculture, hunting and related services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","65,263,040","e"
"2003","Products of forestry, logging and related services","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,612","e"
"2003","Products of forestry, logging and related services","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","26,416","e"
"2003","Products of forestry, logging and related services","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","71,843","e"
"2003","Products of forestry, logging and related services","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","6,257","e"
"2003","Products of forestry, logging and related services","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,790,520","e"
"2003","Fish and other fishing products; services incidental to fishing","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","22,377","e"
"2003","Fish and other fishing products; services incidental to fishing","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","67,188","e"
"2003","Fish and other fishing products; services incidental to fishing","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","12,476","e"
"2003","Fish and other fishing products; services incidental to fishing","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","630","e"
"2003","Fish and other fishing products; services incidental to fishing","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","6,295,700","e"
"2003","Coal and lignite; peat","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,035","e"
"2003","Coal and lignite; peat","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,713","e"
"2003","Coal and lignite; peat","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","147,081","e"
"2003","Coal and lignite; peat","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","97","e"
"2003","Coal and lignite; peat","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","2,411,820","e"
"2003","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,153","e"
"2003","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","26,983","e"
"2003","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","123,099","e"
"2003","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","485","e"
"2003","Crude petroleum and natural gas; services incidental to oil and gas extraction excluding surveying","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","8,397,230","e"
"2003","Uranium and thorium ores","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","72","e"
"2003","Uranium and thorium ores","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","774","e"
