"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2006","Romania","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Romania","Nitrogen oxides","Education","Tonne",":",""
"2006","Romania","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2006","Romania","Methane","Total - all NACE activities","Tonne",":",""
"2006","Romania","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Romania","Methane","Education","Tonne",":",""
"2006","Romania","Methane","Human health and social work activities","Tonne",":",""
"2006","Romania","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2006","Romania","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Romania","Nitrous oxide","Education","Tonne",":",""
"2006","Romania","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2006","Romania","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2006","Romania","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Romania","Carbon dioxide","Education","Tonne",":",""
"2006","Romania","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2006","Slovenia","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2006","Slovenia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Slovenia","Nitrogen oxides","Education","Tonne",":",""
"2006","Slovenia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2006","Slovenia","Methane","Total - all NACE activities","Tonne",":",""
"2006","Slovenia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Slovenia","Methane","Education","Tonne",":",""
"2006","Slovenia","Methane","Human health and social work activities","Tonne",":",""
"2006","Slovenia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2006","Slovenia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Slovenia","Nitrous oxide","Education","Tonne",":",""
"2006","Slovenia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2006","Slovenia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2006","Slovenia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Slovenia","Carbon dioxide","Education","Tonne",":",""
"2006","Slovenia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2006","Slovakia","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2006","Slovakia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Slovakia","Nitrogen oxides","Education","Tonne",":",""
"2006","Slovakia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2006","Slovakia","Methane","Total - all NACE activities","Tonne",":",""
"2006","Slovakia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Slovakia","Methane","Education","Tonne",":",""
"2006","Slovakia","Methane","Human health and social work activities","Tonne",":",""
"2006","Slovakia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2006","Slovakia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Slovakia","Nitrous oxide","Education","Tonne",":",""
"2006","Slovakia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2006","Slovakia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2006","Slovakia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Slovakia","Carbon dioxide","Education","Tonne",":",""
"2006","Slovakia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2006","Finland","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2006","Finland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Finland","Nitrogen oxides","Education","Tonne",":",""
"2006","Finland","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2006","Finland","Methane","Total - all NACE activities","Tonne",":",""
"2006","Finland","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Finland","Methane","Education","Tonne",":",""
"2006","Finland","Methane","Human health and social work activities","Tonne",":",""
"2006","Finland","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2006","Finland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Finland","Nitrous oxide","Education","Tonne",":",""
"2006","Finland","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2006","Finland","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2006","Finland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Finland","Carbon dioxide","Education","Tonne",":",""
"2006","Finland","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2006","Sweden","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2006","Sweden","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Sweden","Nitrogen oxides","Education","Tonne",":",""
"2006","Sweden","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2006","Sweden","Methane","Total - all NACE activities","Tonne",":",""
"2006","Sweden","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Sweden","Methane","Education","Tonne",":",""
"2006","Sweden","Methane","Human health and social work activities","Tonne",":",""
"2006","Sweden","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2006","Sweden","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Sweden","Nitrous oxide","Education","Tonne",":",""
"2006","Sweden","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2006","Sweden","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2006","Sweden","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Sweden","Carbon dioxide","Education","Tonne",":",""
"2006","Sweden","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2006","United Kingdom","Nitrogen oxides","Total - all NACE activities","Tonne","1,709,050.09",""
"2006","United Kingdom","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","35,037.38",""
"2006","United Kingdom","Nitrogen oxides","Education","Tonne","6,542.69",""
"2006","United Kingdom","Nitrogen oxides","Human health and social work activities","Tonne","8,021.66",""
"2006","United Kingdom","Methane","Total - all NACE activities","Tonne","3,476,364.66",""
"2006","United Kingdom","Methane","Public administration and defence; compulsory social security","Tonne","501.51",""
"2006","United Kingdom","Methane","Education","Tonne","315.43",""
"2006","United Kingdom","Methane","Human health and social work activities","Tonne","447.65",""
"2006","United Kingdom","Nitrous oxide","Total - all NACE activities","Tonne","78,796.73",""
"2006","United Kingdom","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","219.08",""
"2006","United Kingdom","Nitrous oxide","Education","Tonne","52.47",""
"2006","United Kingdom","Nitrous oxide","Human health and social work activities","Tonne","1,886.31",""
"2006","United Kingdom","Carbon dioxide","Total - all NACE activities","Tonne","471,491,652",""
"2006","United Kingdom","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","7,911,869",""
"2006","United Kingdom","Carbon dioxide","Education","Tonne","3,337,666",""
"2006","United Kingdom","Carbon dioxide","Human health and social work activities","Tonne","4,512,678",""
"2006","Norway","Nitrogen oxides","Total - all NACE activities","Tonne","401,850.4",""
"2006","Norway","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,600.81",""
"2006","Norway","Nitrogen oxides","Education","Tonne","112.75",""
"2006","Norway","Nitrogen oxides","Human health and social work activities","Tonne","541.96",""
"2006","Norway","Methane","Total - all NACE activities","Tonne","212,468",""
"2006","Norway","Methane","Public administration and defence; compulsory social security","Tonne","15.93",""
"2006","Norway","Methane","Education","Tonne","16.34",""
"2006","Norway","Methane","Human health and social work activities","Tonne","50.47",""
"2006","Norway","Nitrous oxide","Total - all NACE activities","Tonne","12,887.23",""
"2006","Norway","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","8.4",""
"2006","Norway","Nitrous oxide","Education","Tonne","1.49",""
"2006","Norway","Nitrous oxide","Human health and social work activities","Tonne","92.3",""
"2006","Norway","Carbon dioxide","Total - all NACE activities","Tonne","52,036,098",""
"2006","Norway","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","295,273",""
"2006","Norway","Carbon dioxide","Education","Tonne","108,166",""
"2006","Norway","Carbon dioxide","Human health and social work activities","Tonne","308,635",""
"2006","Switzerland","Nitrogen oxides","Total - all NACE activities","Tonne","74,985.71",""
"2006","Switzerland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","2,627.01",""
"2006","Switzerland","Nitrogen oxides","Education","Tonne","90.14",""
"2006","Switzerland","Nitrogen oxides","Human health and social work activities","Tonne","849.84",""
"2006","Switzerland","Methane","Total - all NACE activities","Tonne","207,865.13",""
"2006","Switzerland","Methane","Public administration and defence; compulsory social security","Tonne","379.04",""
"2006","Switzerland","Methane","Education","Tonne","7.98",""
"2006","Switzerland","Methane","Human health and social work activities","Tonne","109.82",""
"2006","Switzerland","Nitrous oxide","Total - all NACE activities","Tonne","7,907.23",""
"2006","Switzerland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","31.61",""
"2006","Switzerland","Nitrous oxide","Education","Tonne","0.93",""
"2006","Switzerland","Nitrous oxide","Human health and social work activities","Tonne","76.75",""
"2006","Switzerland","Carbon dioxide","Total - all NACE activities","Tonne","27,831,053",""
"2006","Switzerland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,434,854",""
"2006","Switzerland","Carbon dioxide","Education","Tonne","68,039",""
"2006","Switzerland","Carbon dioxide","Human health and social work activities","Tonne","769,621",""
"2006","Serbia","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2006","Serbia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Serbia","Nitrogen oxides","Education","Tonne",":",""
"2006","Serbia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2006","Serbia","Methane","Total - all NACE activities","Tonne",":",""
"2006","Serbia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2006","Serbia","Methane","Education","Tonne",":",""
"2006","Serbia","Methane","Human health and social work activities","Tonne",":",""
"2006","Serbia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
